PVSYST 7.2.11,,,,,,,,,,,,,
,File,File date,Description,,,,,,,,,,
Project,test26kw_Project.PRJ,04/10/22 18h35,test26kw,,,,,,,,,,
Geographical Site,Chatuchak_MN80.SIT,04/10/22 18h35,Chatuchak;Thailand;Asia;,,,,,,,,,,
Meteo data,Chatuchak_MN80_SYN.MET,04/10/22 18h13,Chatuchak;Meteonorm 8.0 (1996-2015);Synthetic,,,,,,,,,,
Simulation variant,test26kw_Project.VC0,04/10/22 21h05,New simulation variant,,,,,,,,,,
Simulation date,,05/10/22 23h03,,,,,,,,,,,
,,,,,,,,,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,,,,,,,,,
,,,,,,,,,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR,,,,,,,,
    ,W/m²,W/m²,kW,kW,ratio,,,,,,,,
,,,,,,,,load,,loadcomparesolar?,,,load-solar
29/01/90 17:00,44.625,42.705,0.9304,0.8447,0.7354,,,32.52,,0.9304,,,31.5896
29/01/90 18:00,0,0,0,-0.002,1,,,25.26,,0,,,25.26
29/01/90 19:00,0,0,0,-0.002,1,,,18.38,,0,,,18.38
29/01/90 20:00,0,0,0,-0.002,1,,,14.18,,0,,,14.18
29/01/90 21:00,0,0,0,-0.002,1,,,11.9,,0,,,11.9
29/01/90 22:00,0,0,0,-0.002,1,,,10,,0,,,10
29/01/90 23:00,0,0,0,-0.002,1,,,8.46,,0,,,8.46
30/01/90 00:00,0,0,0,-0.002,1,,,8.42,,0,,,8.42
30/01/90 01:00,0,0,0,-0.002,1,,,7.54,,0,,,7.54
30/01/90 02:00,0,0,0,-0.002,1,,,6.8,,0,,,6.8
30/01/90 03:00,0,0,0,-0.002,1,,,6.08,,0,,,6.08
30/01/90 04:00,0,0,0,-0.002,1,,,6.04,,0,,,6.04
30/01/90 05:00,0,0,0,-0.002,1,,,6.48,,0,,,6.48
30/01/90 06:00,0,0,0,-0.002,1,,,6.28,,0,,,6.28
30/01/90 07:00,72.401,66.838,1.536,1.4424,0.774,,,7.16,,1.536,,,5.624
30/01/90 08:00,216.38,207.54,4.9455,4.8072,0.8631,,,8.6,,4.9455,,,3.6545
30/01/90 09:00,531.44,520.52,12.07,11.838,0.8654,,,13,,12.07,,,0.93
30/01/90 10:00,853.47,846.68,18.505,18.172,0.8272,,,21.5,,18.505,,,2.995
30/01/90 11:00,827.41,820.54,17.904,17.582,0.8255,,,15.38,,15.38,,,0
30/01/90 12:00,747.31,737.85,16.269,15.976,0.8306,,,13.5,,13.5,,,0
30/01/90 13:00,537.69,527.19,11.982,11.752,0.8491,,,19.92,,11.982,,,7.938
30/01/90 14:00,497.38,486.94,11.119,10.9,0.8514,,,21.96,,11.119,,,10.841
30/01/90 15:00,195.12,187.97,4.3722,4.2414,0.8445,,,19.9,,4.3722,,,15.5278
30/01/90 16:00,104.84,100.68,2.3075,2.2037,0.8167,,,20.94,,2.3075,,,18.6325
30/01/90 17:00,12.577,12.267,0.2267,0.1096,0.3384,,,16.38,,0.2267,,,16.1533
30/01/90 18:00,0,0,0,-0.002,1,,,14.8,,0,,,14.8
30/01/90 19:00,0,0,0,-0.002,1,,,9.54,,0,,,9.54
30/01/90 20:00,0,0,0,-0.002,1,,,6.86,,0,,,6.86
30/01/90 21:00,0,0,0,-0.002,1,,,8.1,,0,,,8.1
30/01/90 22:00,0,0,0,-0.002,1,,,6.42,,0,,,6.42
30/01/90 23:00,0,0,0,-0.002,1,,,6.12,,0,,,6.12
31/01/90 00:00,0,0,0,-0.002,1,,,6.26,,0,,,6.26
31/01/90 01:00,0,0,0,-0.002,1,,,6.24,,0,,,6.24
31/01/90 02:00,0,0,0,-0.002,1,,,6.14,,0,,,6.14
31/01/90 03:00,0,0,0,-0.002,1,,,6.08,,0,,,6.08
31/01/90 04:00,0,0,0,-0.002,1,,,6,,0,,,6
31/01/90 05:00,0,0,0,-0.002,1,,,7.62,,0,,,7.62
31/01/90 06:00,0,0,0,-0.002,1,,,5.86,,0,,,5.86
31/01/90 07:00,24.063,23.309,0.4812,0.3805,0.6143,,,5.68,,0.4812,,,5.1988
31/01/90 08:00,64.889,62.324,1.405,1.3131,0.7862,,,5.64,,1.405,,,4.235
31/01/90 09:00,112.44,108.05,2.5017,2.3954,0.8276,,,9.98,,2.5017,,,7.4783
31/01/90 10:00,155.03,149.13,3.4832,3.3641,0.843,,,11,,3.4832,,,7.5168
31/01/90 11:00,177.49,170.85,3.9961,3.8703,0.8472,,,11.26,,3.9961,,,7.2639
31/01/90 12:00,193.37,186.23,4.3564,4.2258,0.849,,,12.84,,4.3564,,,8.4836
31/01/90 13:00,147.53,141.9,3.2977,3.181,0.8377,,,22.96,,3.2977,,,19.6623
31/01/90 14:00,132.17,127.07,2.9422,2.8301,0.8319,,,21.78,,2.9422,,,18.8378
31/01/90 15:00,100.98,97.014,2.2229,2.1203,0.8157,,,19.1,,2.2229,,,16.8771
31/01/90 16:00,57.611,55.333,1.2292,1.1396,0.7685,,,19.8,,1.2292,,,18.5708
31/01/90 17:00,23.084,22.369,0.456,0.3537,0.5952,,,17.46,,0.456,,,17.004
31/01/90 18:00,0,0,0,-0.002,1,,,11.88,,0,,,11.88
