PVSYST 7.2.11,,,,,
,File,File date,Description,,
Project,test26kw_Project.PRJ,04/10/22 18h35,test26kw,,
Geographical Site,Chatuchak_MN80.SIT,04/10/22 18h35,Chatuchak;Thailand;Asia;,,
Meteo data,Chatuchak_MN80_SYN.MET,04/10/22 18h13,Chatuchak;Meteonorm 8.0 (1996-2015);Synthetic,,
Simulation variant,test26kw_Project.VC0,04/10/22 21h05,New simulation variant,,
Simulation date,,05/10/22 23h03,,,
,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,
,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR
    ,W/m²,W/m²,kW,kW,ratio
,,,,,
14/11/1990 3:00,0,0,0,-0.002,1
14/11/1990 4:00,0,0,0,-0.002,1
14/11/1990 5:00,0,0,0,-0.002,1
14/11/1990 6:00,10.408,10.298,0.186,0.0663,0.2474
14/11/1990 7:00,290.5,265.04,6.2913,6.1354,0.8205
14/11/1990 8:00,500.3,487.92,11.314,11.093,0.8614
14/11/1990 9:00,528.38,517.2,11.9,11.671,0.8581
14/11/1990 10:00,1027.2,1020.8,21.395,21.01,0.7946
14/11/1990 11:00,859.37,852.13,18.379,18.048,0.8159
14/11/1990 12:00,546.46,535.88,12.147,11.914,0.847
14/11/1990 13:00,538.05,527.83,11.974,11.744,0.848
14/11/1990 14:00,343.76,334.16,7.7415,7.5666,0.8551
14/11/1990 15:00,99.674,95.764,2.184,2.0819,0.8115
14/11/1990 16:00,18.521,17.856,0.3518,0.2427,0.5092
14/11/1990 17:00,0,0,0,-0.002,1
14/11/1990 18:00,0,0,0,-0.002,1
14/11/1990 19:00,0,0,0,-0.002,1
14/11/1990 20:00,0,0,0,-0.002,1
14/11/1990 21:00,0,0,0,-0.002,1
14/11/1990 22:00,0,0,0,-0.002,1
14/11/1990 23:00,0,0,0,-0.002,1
15/11/1990 0:00,0,0,0,-0.002,1
15/11/1990 1:00,0,0,0,-0.002,1
15/11/1990 2:00,0,0,0,-0.002,1
15/11/1990 3:00,0,0,0,-0.002,1
15/11/1990 4:00,0,0,0,-0.002,1
15/11/1990 5:00,0,0,0,-0.002,1
15/11/1990 6:00,7.2642,7.2548,0.1191,0,1
15/11/1990 7:00,219.56,202.15,4.829,4.6922,0.8303
15/11/1990 8:00,428.79,417.64,9.8276,9.6254,0.8721
15/11/1990 9:00,541.54,531.23,12.278,12.043,0.864
15/11/1990 10:00,702.82,694.19,15.589,15.309,0.8462
15/11/1990 11:00,799.32,791.91,17.414,17.101,0.8312
15/11/1990 12:00,823.12,816.15,17.804,17.484,0.8252
15/11/1990 13:00,830.26,824.62,17.912,17.59,0.8231
15/11/1990 14:00,702.12,693.87,15.395,15.117,0.8365
15/11/1990 15:00,537.04,525.7,11.959,11.729,0.8485
15/11/1990 16:00,291.24,268.69,6.2671,6.1115,0.8152
15/11/1990 17:00,15.877,15.489,0.2984,0.186,0.4551
15/11/1990 18:00,0,0,0,-0.002,1
15/11/1990 19:00,0,0,0,-0.002,1
15/11/1990 20:00,0,0,0,-0.002,1
15/11/1990 21:00,0,0,0,-0.002,1
15/11/1990 22:00,0,0,0,-0.002,1
15/11/1990 23:00,0,0,0,-0.002,1
16/11/1990 0:00,0,0,0,-0.002,1
16/11/1990 1:00,0,0,0,-0.002,1
16/11/1990 2:00,0,0,0,-0.002,1
16/11/1990 3:00,0,0,0,-0.002,1
16/11/1990 4:00,0,0,0,-0.002,1
16/11/1990 5:00,0,0,0,-0.002,1
16/11/1990 6:00,0,0,0,-0.002,1
16/11/1990 7:00,130.62,123.12,2.8964,2.785,0.8283
16/11/1990 8:00,434.2,422.34,9.8828,9.6798,0.8661
16/11/1990 9:00,492.98,482.23,11.154,10.934,0.8617
16/11/1990 10:00,508.23,498.18,11.46,11.237,0.859
16/11/1990 11:00,819.56,812.4,17.722,17.403,0.825
16/11/1990 12:00,722.94,713.64,15.775,15.492,0.8325
16/11/1990 13:00,674.87,665.9,14.801,14.534,0.8367
16/11/1990 14:00,613.95,604.49,13.546,13.295,0.8413
16/11/1990 15:00,427.87,416.84,9.5669,9.3681,0.8506
16/11/1990 16:00,169.02,159.06,3.6796,3.5579,0.8178
16/11/1990 17:00,0,0,0,-0.002,1
16/11/1990 18:00,0,0,0,-0.002,1
16/11/1990 19:00,0,0,0,-0.002,1
16/11/1990 20:00,0,0,0,-0.002,1
16/11/1990 21:00,0,0,0,-0.002,1
16/11/1990 22:00,0,0,0,-0.002,1
16/11/1990 23:00,0,0,0,-0.002,1
17/11/1990 0:00,0,0,0,-0.002,1
17/11/1990 1:00,0,0,0,-0.002,1
17/11/1990 2:00,0,0,0,-0.002,1
17/11/1990 3:00,0,0,0,-0.002,1
17/11/1990 4:00,0,0,0,-0.002,1
17/11/1990 5:00,0,0,0,-0.002,1
17/11/1990 6:00,7.5825,7.4967,0.1247,0.001,1
17/11/1990 7:00,219.38,201.59,4.8293,4.6926,0.831
17/11/1990 8:00,468.79,456.91,10.738,10.524,0.8722
17/11/1990 9:00,649.87,640.69,14.616,14.351,0.8579
17/11/1990 10:00,806.35,801.12,17.706,17.388,0.8377
17/11/1990 11:00,853.69,847.57,18.492,18.16,0.8264
17/11/1990 12:00,874.01,867.58,18.793,18.455,0.8203
17/11/1990 13:00,781.89,775.42,17.044,16.737,0.8316
17/11/1990 14:00,709.24,700.78,15.585,15.304,0.8383
17/11/1990 15:00,496.8,485.55,11.144,10.925,0.8543
17/11/1990 16:00,250.02,231.79,5.4307,5.2861,0.8214
17/11/1990 17:00,11.167,11.041,0.1999,0.0811,0.282
17/11/1990 18:00,0,0,0,-0.002,1
17/11/1990 19:00,0,0,0,-0.002,1
17/11/1990 20:00,0,0,0,-0.002,1
17/11/1990 21:00,0,0,0,-0.002,1
17/11/1990 22:00,0,0,0,-0.002,1
17/11/1990 23:00,0,0,0,-0.002,1
18/11/1990 0:00,0,0,0,-0.002,1
18/11/1990 1:00,0,0,0,-0.002,1
18/11/1990 2:00,0,0,0,-0.002,1
18/11/1990 3:00,0,0,0,-0.002,1
18/11/1990 4:00,0,0,0,-0.002,1
18/11/1990 5:00,0,0,0,-0.002,1
18/11/1990 6:00,11.582,11.408,0.2112,0.0931,0.3122
18/11/1990 7:00,241.36,221.19,5.2601,5.1177,0.8238
18/11/1990 8:00,538.06,524.81,12.136,11.904,0.8595
18/11/1990 9:00,552.65,541.95,12.451,12.215,0.8587
18/11/1990 10:00,877.59,872.21,18.9,18.56,0.8216
18/11/1990 11:00,763.21,753.87,16.622,16.323,0.8309
18/11/1990 12:00,489.24,477.74,10.955,10.738,0.8527
18/11/1990 13:00,362.82,353.12,8.203,8.0221,0.859
18/11/1990 14:00,74.136,71.169,1.6048,1.5103,0.7914
18/11/1990 15:00,34.801,33.386,0.7129,0.6272,0.7002
18/11/1990 16:00,16.961,16.355,0.3199,0.2088,0.4784
18/11/1990 17:00,0,0,0,-0.002,1
18/11/1990 18:00,0,0,0,-0.002,1
18/11/1990 19:00,0,0,0,-0.002,1
18/11/1990 20:00,0,0,0,-0.002,1
18/11/1990 21:00,0,0,0,-0.002,1
18/11/1990 22:00,0,0,0,-0.002,1
18/11/1990 23:00,0,0,0,-0.002,1
19/11/1990 0:00,0,0,0,-0.002,1
19/11/1990 1:00,0,0,0,-0.002,1
19/11/1990 2:00,0,0,0,-0.002,1
19/11/1990 3:00,0,0,0,-0.002,1
19/11/1990 4:00,0,0,0,-0.002,1
19/11/1990 5:00,0,0,0,-0.002,1
19/11/1990 6:00,0,0,0,-0.002,1
19/11/1990 7:00,70.253,67.321,1.5203,1.4269,0.7891
19/11/1990 8:00,164.43,158.21,3.6909,3.5691,0.8433
19/11/1990 9:00,227.12,218.99,5.1185,4.978,0.8515
19/11/1990 10:00,251.09,242.33,5.6533,5.5058,0.8519
19/11/1990 11:00,276.37,266.9,6.2139,6.059,0.8517
19/11/1990 12:00,278.6,269.07,6.2555,6.1001,0.8506
19/11/1990 13:00,264.57,255.42,5.934,5.7828,0.8492
19/11/1990 14:00,245.3,236.65,5.4954,5.3499,0.8473
19/11/1990 15:00,183.12,176.32,4.0826,3.9556,0.8392
19/11/1990 16:00,104.43,99.834,2.2732,2.1699,0.8072
19/11/1990 17:00,0,0,0,-0.002,1
19/11/1990 18:00,0,0,0,-0.002,1
19/11/1990 19:00,0,0,0,-0.002,1
19/11/1990 20:00,0,0,0,-0.002,1
19/11/1990 21:00,0,0,0,-0.002,1
19/11/1990 22:00,0,0,0,-0.002,1
19/11/1990 23:00,0,0,0,-0.002,1
20/11/1990 0:00,0,0,0,-0.002,1
20/11/1990 1:00,0,0,0,-0.002,1
20/11/1990 2:00,0,0,0,-0.002,1
20/11/1990 3:00,0,0,0,-0.002,1
20/11/1990 4:00,0,0,0,-0.002,1
20/11/1990 5:00,0,0,0,-0.002,1
20/11/1990 6:00,0,0,0,-0.002,1
20/11/1990 7:00,48.531,46.644,1.0295,0.9426,0.7545
20/11/1990 8:00,137.9,132.59,3.0899,2.9759,0.8384
20/11/1990 9:00,195.84,188.66,4.4224,4.291,0.8512
20/11/1990 10:00,264.62,255.47,5.9854,5.8335,0.8564
20/11/1990 11:00,261.03,251.79,5.8909,5.7402,0.8543
20/11/1990 12:00,255.67,246.57,5.7632,5.6142,0.8531
20/11/1990 13:00,233.17,224.78,5.2498,5.1075,0.851
20/11/1990 14:00,185.39,178.53,4.1589,4.0309,0.8447
20/11/1990 15:00,124.2,119.4,2.7554,2.6458,0.8276
20/11/1990 16:00,66.736,64.042,1.4339,1.3416,0.781
20/11/1990 17:00,0,0,0,-0.002,1
20/11/1990 18:00,0,0,0,-0.002,1
20/11/1990 19:00,0,0,0,-0.002,1
20/11/1990 20:00,0,0,0,-0.002,1
20/11/1990 21:00,0,0,0,-0.002,1
20/11/1990 22:00,0,0,0,-0.002,1
20/11/1990 23:00,0,0,0,-0.002,1
21/11/1990 0:00,0,0,0,-0.002,1
21/11/1990 1:00,0,0,0,-0.002,1
21/11/1990 2:00,0,0,0,-0.002,1
21/11/1990 3:00,0,0,0,-0.002,1
21/11/1990 4:00,0,0,0,-0.002,1
21/11/1990 5:00,0,0,0,-0.002,1
21/11/1990 6:00,0,0,0,-0.002,1
21/11/1990 7:00,191.73,176.99,4.2325,4.1036,0.8315
21/11/1990 8:00,378.54,367.74,8.7275,8.5396,0.8764
21/11/1990 9:00,564.63,554.47,12.834,12.593,0.8664
21/11/1990 10:00,695.3,686.75,15.521,15.241,0.8516
21/11/1990 11:00,723.98,714.8,16.024,15.735,0.8444
21/11/1990 12:00,860.17,853.76,18.621,18.286,0.8259
21/11/1990 13:00,801.74,796.33,17.507,17.192,0.8331
21/11/1990 14:00,684.39,675.95,15.146,14.873,0.8443
21/11/1990 15:00,461.65,450.79,10.42,10.21,0.8593
21/11/1990 16:00,255.91,238.04,5.5922,5.4454,0.8267
21/11/1990 17:00,22.292,21.418,0.4363,0.3328,0.5799
21/11/1990 18:00,0,0,0,-0.002,1
21/11/1990 19:00,0,0,0,-0.002,1
21/11/1990 20:00,0,0,0,-0.002,1
21/11/1990 21:00,0,0,0,-0.002,1
21/11/1990 22:00,0,0,0,-0.002,1
21/11/1990 23:00,0,0,0,-0.002,1
22/11/1990 0:00,0,0,0,-0.002,1
22/11/1990 1:00,0,0,0,-0.002,1
22/11/1990 2:00,0,0,0,-0.002,1
22/11/1990 3:00,0,0,0,-0.002,1
22/11/1990 4:00,0,0,0,-0.002,1
22/11/1990 5:00,0,0,0,-0.002,1
22/11/1990 6:00,7.1853,7.1677,0.1173,0,1
22/11/1990 7:00,216.72,199.39,4.7677,4.6317,0.8303
22/11/1990 8:00,462.1,449.88,10.556,10.345,0.8697
22/11/1990 9:00,635.09,625.91,14.269,14.009,0.8569
22/11/1990 10:00,739.43,732.55,16.331,16.038,0.8426
22/11/1990 11:00,829.27,823.01,17.975,17.651,0.8269
22/11/1990 12:00,822.8,816.38,17.786,17.466,0.8247
22/11/1990 13:00,762.99,756.33,16.614,16.315,0.8307
22/11/1990 14:00,593.26,583.08,13.153,12.907,0.8452
22/11/1990 15:00,469.68,458.65,10.522,10.311,0.8529
22/11/1990 16:00,242.1,224.98,5.2519,5.1096,0.8199
22/11/1990 17:00,11.727,11.572,0.2109,0.0928,0.3075
22/11/1990 18:00,0,0,0,-0.002,1
22/11/1990 19:00,0,0,0,-0.002,1
22/11/1990 20:00,0,0,0,-0.002,1
22/11/1990 21:00,0,0,0,-0.002,1
22/11/1990 22:00,0,0,0,-0.002,1
22/11/1990 23:00,0,0,0,-0.002,1
23/11/1990 0:00,0,0,0,-0.002,1
23/11/1990 1:00,0,0,0,-0.002,1
23/11/1990 2:00,0,0,0,-0.002,1
23/11/1990 3:00,0,0,0,-0.002,1
23/11/1990 4:00,0,0,0,-0.002,1
23/11/1990 5:00,0,0,0,-0.002,1
23/11/1990 6:00,0,0,0,-0.002,1
23/11/1990 7:00,229.84,210.29,5.0101,4.871,0.8234
23/11/1990 8:00,352.6,341.66,8.0745,7.8952,0.8699
23/11/1990 9:00,495.69,484.83,11.252,11.031,0.8646
23/11/1990 10:00,565.91,555.45,12.727,12.487,0.8572
23/11/1990 11:00,732.28,723.04,16.089,15.799,0.8382
23/11/1990 12:00,937.91,932.11,19.876,19.518,0.8085
23/11/1990 13:00,867.99,862.2,18.57,18.235,0.8162
23/11/1990 14:00,532.32,522.11,11.864,11.636,0.8492
23/11/1990 15:00,335.81,325.84,7.5615,7.3889,0.8548
23/11/1990 16:00,152.4,144.19,3.3406,3.2233,0.8217
23/11/1990 17:00,0,0,0,-0.002,1
23/11/1990 18:00,0,0,0,-0.002,1
23/11/1990 19:00,0,0,0,-0.002,1
23/11/1990 20:00,0,0,0,-0.002,1
23/11/1990 21:00,0,0,0,-0.002,1
23/11/1990 22:00,0,0,0,-0.002,1
23/11/1990 23:00,0,0,0,-0.002,1
24/11/1990 0:00,0,0,0,-0.002,1
24/11/1990 1:00,0,0,0,-0.002,1
24/11/1990 2:00,0,0,0,-0.002,1
24/11/1990 3:00,0,0,0,-0.002,1
24/11/1990 4:00,0,0,0,-0.002,1
24/11/1990 5:00,0,0,0,-0.002,1
24/11/1990 6:00,0,0,0,-0.002,1
24/11/1990 7:00,219.76,200.52,4.7926,4.6563,0.8231
24/11/1990 8:00,403.83,392.56,9.2711,9.0761,0.8732
24/11/1990 9:00,569.07,558.81,12.885,12.643,0.8631
24/11/1990 10:00,668.42,659.28,14.913,14.644,0.8512
24/11/1990 11:00,928.19,922.3,19.82,19.463,0.8146
24/11/1990 12:00,733.75,724.49,16.081,15.792,0.8361
24/11/1990 13:00,649.71,640.68,14.391,14.129,0.8448
24/11/1990 14:00,575.16,564.96,12.824,12.583,0.8499
24/11/1990 15:00,368.59,357.92,8.3223,8.1398,0.8579
24/11/1990 16:00,193.63,182.16,4.2587,4.1294,0.8285
24/11/1990 17:00,0,0,0,-0.002,1
24/11/1990 18:00,0,0,0,-0.002,1
24/11/1990 19:00,0,0,0,-0.002,1
24/11/1990 20:00,0,0,0,-0.002,1
24/11/1990 21:00,0,0,0,-0.002,1
24/11/1990 22:00,0,0,0,-0.002,1
24/11/1990 23:00,0,0,0,-0.002,1
25/11/1990 0:00,0,0,0,-0.002,1
25/11/1990 1:00,0,0,0,-0.002,1
25/11/1990 2:00,0,0,0,-0.002,1
25/11/1990 3:00,0,0,0,-0.002,1
25/11/1990 4:00,0,0,0,-0.002,1
25/11/1990 5:00,0,0,0,-0.002,1
25/11/1990 6:00,0,0,0,-0.002,1
25/11/1990 7:00,257.49,233.05,5.5629,5.4166,0.8173
25/11/1990 8:00,473.9,461.31,10.781,10.567,0.8663
25/11/1990 9:00,660.58,651.6,14.753,14.486,0.8519
25/11/1990 10:00,797.63,791.44,17.404,17.091,0.8325
25/11/1990 11:00,856.28,849.92,18.4,18.068,0.8198
25/11/1990 12:00,829.31,822.61,17.833,17.512,0.8204
25/11/1990 13:00,782.73,776.16,16.929,16.624,0.8251
25/11/1990 14:00,655.85,646.98,14.403,14.141,0.8377
25/11/1990 15:00,519.08,507.88,11.541,11.316,0.8469
25/11/1990 16:00,301.13,278.25,6.468,6.3098,0.814
25/11/1990 17:00,12.811,12.599,0.2329,0.1162,0.3524
25/11/1990 18:00,0,0,0,-0.002,1
25/11/1990 19:00,0,0,0,-0.002,1
25/11/1990 20:00,0,0,0,-0.002,1
25/11/1990 21:00,0,0,0,-0.002,1
25/11/1990 22:00,0,0,0,-0.002,1
25/11/1990 23:00,0,0,0,-0.002,1
26/11/1990 0:00,0,0,0,-0.002,1
26/11/1990 1:00,0,0,0,-0.002,1
26/11/1990 2:00,0,0,0,-0.002,1
26/11/1990 3:00,0,0,0,-0.002,1
26/11/1990 4:00,0,0,0,-0.002,1
26/11/1990 5:00,0,0,0,-0.002,1
26/11/1990 6:00,0,0,0,-0.002,1
26/11/1990 7:00,236.74,215.86,5.1492,5.0083,0.8219
26/11/1990 8:00,318.92,308.79,7.3245,7.1551,0.8716
26/11/1990 9:00,519.22,509.1,11.8,11.572,0.8659
26/11/1990 10:00,630.25,621.12,14.117,13.858,0.8543
26/11/1990 11:00,727.63,718.41,16.016,15.728,0.8398
26/11/1990 12:00,554.12,543.8,12.419,12.183,0.8541
26/11/1990 13:00,787.36,780.37,17.143,16.834,0.8306
26/11/1990 14:00,631.83,622.58,14.011,13.754,0.8457
26/11/1990 15:00,438.83,428.16,9.882,9.679,0.8569
26/11/1990 16:00,197.24,185.39,4.3288,4.1986,0.827
26/11/1990 17:00,12.111,11.934,0.2193,0.1017,0.3264
26/11/1990 18:00,0,0,0,-0.002,1
26/11/1990 19:00,0,0,0,-0.002,1
26/11/1990 20:00,0,0,0,-0.002,1
26/11/1990 21:00,0,0,0,-0.002,1
26/11/1990 22:00,0,0,0,-0.002,1
26/11/1990 23:00,0,0,0,-0.002,1
27/11/1990 0:00,0,0,0,-0.002,1
27/11/1990 1:00,0,0,0,-0.002,1
27/11/1990 2:00,0,0,0,-0.002,1
27/11/1990 3:00,0,0,0,-0.002,1
27/11/1990 4:00,0,0,0,-0.002,1
27/11/1990 5:00,0,0,0,-0.002,1
27/11/1990 6:00,0,0,0,-0.002,1
27/11/1990 7:00,163.03,150.49,3.5708,3.4506,0.8223
27/11/1990 8:00,577.85,562.03,12.965,12.722,0.8553
27/11/1990 9:00,747.08,737.71,16.461,16.165,0.8406
27/11/1990 10:00,629.27,619.9,14.037,13.78,0.8507
27/11/1990 11:00,819.95,813.04,17.773,17.453,0.8269
27/11/1990 12:00,589.03,578.46,13.106,12.861,0.8483
27/11/1990 13:00,509.19,499.01,11.419,11.196,0.8542
27/11/1990 14:00,162.78,156.62,3.6431,3.5218,0.8406
27/11/1990 15:00,108.81,104.57,2.408,2.303,0.8223
27/11/1990 16:00,107.22,102.39,2.3621,2.2577,0.8181
27/11/1990 17:00,7.4026,7.3983,0.1203,0,1
27/11/1990 18:00,0,0,0,-0.002,1
27/11/1990 19:00,0,0,0,-0.002,1
27/11/1990 20:00,0,0,0,-0.002,1
27/11/1990 21:00,0,0,0,-0.002,1
27/11/1990 22:00,0,0,0,-0.002,1
27/11/1990 23:00,0,0,0,-0.002,1
28/11/1990 0:00,0,0,0,-0.002,1
28/11/1990 1:00,0,0,0,-0.002,1
28/11/1990 2:00,0,0,0,-0.002,1
28/11/1990 3:00,0,0,0,-0.002,1
28/11/1990 4:00,0,0,0,-0.002,1
28/11/1990 5:00,0,0,0,-0.002,1
28/11/1990 6:00,0,0,0,-0.002,1
28/11/1990 7:00,147.1,136.48,3.2476,3.1315,0.827
28/11/1990 8:00,502.99,489.05,11.47,11.246,0.8686
28/11/1990 9:00,800.58,789.68,17.603,17.286,0.8389
28/11/1990 10:00,562.89,552.76,12.737,12.496,0.8625
28/11/1990 11:00,608.39,597.9,13.664,13.411,0.8564
28/11/1990 12:00,726.91,717.66,16.07,15.78,0.8434
28/11/1990 13:00,546.64,536.47,12.323,12.088,0.8591
28/11/1990 14:00,72.159,69.266,1.5712,1.4771,0.7953
28/11/1990 15:00,131.25,126.2,2.951,2.8388,0.8403
28/11/1990 16:00,17.588,16.955,0.3358,0.2257,0.4986
28/11/1990 17:00,0,0,0,-0.002,1
28/11/1990 18:00,0,0,0,-0.002,1
28/11/1990 19:00,0,0,0,-0.002,1
28/11/1990 20:00,0,0,0,-0.002,1
28/11/1990 21:00,0,0,0,-0.002,1
28/11/1990 22:00,0,0,0,-0.002,1
28/11/1990 23:00,0,0,0,-0.002,1
29/11/1990 0:00,0,0,0,-0.002,1
29/11/1990 1:00,0,0,0,-0.002,1
29/11/1990 2:00,0,0,0,-0.002,1
29/11/1990 3:00,0,0,0,-0.002,1
29/11/1990 4:00,0,0,0,-0.002,1
29/11/1990 5:00,0,0,0,-0.002,1
29/11/1990 6:00,0,0,0,-0.002,1
29/11/1990 7:00,115.47,108.56,2.5775,2.4703,0.8311
29/11/1990 8:00,257.57,248.69,5.9826,5.8308,0.8795
29/11/1990 9:00,429.49,419.16,9.9437,9.7399,0.881
29/11/1990 10:00,524.6,514,12.026,11.795,0.8735
29/11/1990 11:00,599.15,588.58,13.596,13.344,0.8653
29/11/1990 12:00,566.22,555.65,12.865,12.623,0.8661
29/11/1990 13:00,541.03,530.38,12.303,12.068,0.8666
29/11/1990 14:00,450.49,439.85,10.304,10.096,0.8706
29/11/1990 15:00,319.72,309.85,7.3386,7.169,0.8711
29/11/1990 16:00,197.91,186.14,4.4159,4.2845,0.8411
29/11/1990 17:00,9.6681,9.5935,0.1699,0.0491,0.1974
29/11/1990 18:00,0,0,0,-0.002,1
29/11/1990 19:00,0,0,0,-0.002,1
29/11/1990 20:00,0,0,0,-0.002,1
29/11/1990 21:00,0,0,0,-0.002,1
29/11/1990 22:00,0,0,0,-0.002,1
29/11/1990 23:00,0,0,0,-0.002,1
30/11/1990 0:00,0,0,0,-0.002,1
30/11/1990 1:00,0,0,0,-0.002,1
30/11/1990 2:00,0,0,0,-0.002,1
30/11/1990 3:00,0,0,0,-0.002,1
30/11/1990 4:00,0,0,0,-0.002,1
30/11/1990 5:00,0,0,0,-0.002,1
30/11/1990 6:00,0,0,0,-0.002,1
30/11/1990 7:00,232.78,210.14,5.0711,4.9312,0.823
30/11/1990 8:00,485.73,472.52,11.173,10.953,0.8761
30/11/1990 9:00,705.88,697.2,15.902,15.615,0.8594
30/11/1990 10:00,865.25,860.53,18.988,18.646,0.8372
30/11/1990 11:00,952.98,948.8,20.492,20.123,0.8204
30/11/1990 12:00,950.39,945.88,20.368,20.002,0.8176
30/11/1990 13:00,876.53,872.34,19.011,18.669,0.8274
30/11/1990 14:00,735.41,727.53,16.25,15.958,0.843
30/11/1990 15:00,538.44,527.31,12.143,11.911,0.8594
30/11/1990 16:00,296.41,274.75,6.4864,6.3279,0.8294
30/11/1990 17:00,11.78,11.622,0.2144,0.0965,0.3183
30/11/1990 18:00,0,0,0,-0.002,1
30/11/1990 19:00,0,0,0,-0.002,1
30/11/1990 20:00,0,0,0,-0.002,1
30/11/1990 21:00,0,0,0,-0.002,1
30/11/1990 22:00,0,0,0,-0.002,1
30/11/1990 23:00,0,0,0,-0.002,1
1/12/1990 0:00,0,0,0,-0.002,1
1/12/1990 1:00,0,0,0,-0.002,1
1/12/1990 2:00,0,0,0,-0.002,1
1/12/1990 3:00,0,0,0,-0.002,1
1/12/1990 4:00,0,0,0,-0.002,1
1/12/1990 5:00,0,0,0,-0.002,1
1/12/1990 6:00,0,0,0,-0.002,1
1/12/1990 7:00,248.79,223.7,5.3634,5.2197,0.8151
1/12/1990 8:00,505.85,492.1,11.498,11.274,0.8659
1/12/1990 9:00,727.77,719.32,16.139,15.849,0.846
1/12/1990 10:00,895.62,891.04,19.236,18.889,0.8194
1/12/1990 11:00,981.07,977,20.587,20.216,0.8006
1/12/1990 12:00,1000.6,996.76,20.8,20.426,0.793
1/12/1990 13:00,931.99,928.15,19.57,19.217,0.8011
1/12/1990 14:00,779.93,771.99,16.738,16.437,0.8188
1/12/1990 15:00,570.68,559.11,12.552,12.314,0.8383
1/12/1990 16:00,319.19,295.55,6.8362,6.6732,0.8122
1/12/1990 17:00,12.457,12.266,0.2248,0.1076,0.3355
1/12/1990 18:00,0,0,0,-0.002,1
1/12/1990 19:00,0,0,0,-0.002,1
1/12/1990 20:00,0,0,0,-0.002,1
1/12/1990 21:00,0,0,0,-0.002,1
1/12/1990 22:00,0,0,0,-0.002,1
1/12/1990 23:00,0,0,0,-0.002,1
2/12/1990 0:00,0,0,0,-0.002,1
2/12/1990 1:00,0,0,0,-0.002,1
2/12/1990 2:00,0,0,0,-0.002,1
2/12/1990 3:00,0,0,0,-0.002,1
2/12/1990 4:00,0,0,0,-0.002,1
2/12/1990 5:00,0,0,0,-0.002,1
2/12/1990 6:00,0,0,0,-0.002,1
2/12/1990 7:00,157.51,145.59,3.4804,3.3613,0.8291
2/12/1990 8:00,310.15,299.86,7.1767,7.0092,0.878
2/12/1990 9:00,465.03,454.4,10.692,10.479,0.8754
2/12/1990 10:00,601.66,591.12,13.614,13.362,0.8628
2/12/1990 11:00,736.59,727.74,16.345,16.05,0.8466
2/12/1990 12:00,816.75,810.07,17.872,17.55,0.8348
2/12/1990 13:00,811.89,805.7,17.737,17.417,0.8334
2/12/1990 14:00,786.72,778.25,17.182,16.873,0.8332
2/12/1990 15:00,580.03,568.19,12.958,12.715,0.8516
2/12/1990 16:00,313.58,291.15,6.8371,6.6741,0.8269
2/12/1990 17:00,19.395,18.762,0.3755,0.268,0.5369
2/12/1990 18:00,0,0,0,-0.002,1
2/12/1990 19:00,0,0,0,-0.002,1
2/12/1990 20:00,0,0,0,-0.002,1
2/12/1990 21:00,0,0,0,-0.002,1
2/12/1990 22:00,0,0,0,-0.002,1
2/12/1990 23:00,0,0,0,-0.002,1
3/12/1990 0:00,0,0,0,-0.002,1
3/12/1990 1:00,0,0,0,-0.002,1
3/12/1990 2:00,0,0,0,-0.002,1
3/12/1990 3:00,0,0,0,-0.002,1
3/12/1990 4:00,0,0,0,-0.002,1
3/12/1990 5:00,0,0,0,-0.002,1
3/12/1990 6:00,0,0,0,-0.002,1
3/12/1990 7:00,206.4,187.04,4.451,4.3192,0.813
3/12/1990 8:00,411.07,398.92,9.3701,9.1738,0.867
3/12/1990 9:00,619.03,609.54,13.859,13.604,0.8538
3/12/1990 10:00,814.57,808.7,17.669,17.351,0.8275
3/12/1990 11:00,877.37,872.37,18.718,18.381,0.8139
3/12/1990 12:00,885.95,880.31,18.768,18.43,0.8082
3/12/1990 13:00,817.26,811.43,17.471,17.156,0.8156
3/12/1990 14:00,666.78,657.92,14.523,14.259,0.8308
3/12/1990 15:00,493.21,482.22,10.922,10.705,0.8432
3/12/1990 16:00,244.7,228.21,5.2773,5.1347,0.8152
3/12/1990 17:00,11.262,11.127,0.1993,0.0805,0.2776
3/12/1990 18:00,0,0,0,-0.002,1
3/12/1990 19:00,0,0,0,-0.002,1
3/12/1990 20:00,0,0,0,-0.002,1
3/12/1990 21:00,0,0,0,-0.002,1
3/12/1990 22:00,0,0,0,-0.002,1
3/12/1990 23:00,0,0,0,-0.002,1
4/12/1990 0:00,0,0,0,-0.002,1
4/12/1990 1:00,0,0,0,-0.002,1
4/12/1990 2:00,0,0,0,-0.002,1
4/12/1990 3:00,0,0,0,-0.002,1
4/12/1990 4:00,0,0,0,-0.002,1
4/12/1990 5:00,0,0,0,-0.002,1
4/12/1990 6:00,0,0,0,-0.002,1
4/12/1990 7:00,82.56,78.641,1.8078,1.7107,0.805
4/12/1990 8:00,236.17,227.82,5.3862,5.2421,0.8623
4/12/1990 9:00,364.2,354.25,8.3065,8.1242,0.8666
4/12/1990 10:00,854.84,848.12,18.444,18.112,0.8231
4/12/1990 11:00,885.24,878.56,18.88,18.54,0.8137
