date,GlobInc,GlobEff,Earray(kW),E_Grid,PR,GlobHor
30/10/1990 11:00,296.51,287.79,4.8506,4.7063,0.8745,299.9
30/10/1990 12:00,290.54,281.91,4.7478,4.6058,0.8734,294.21
30/10/1990 13:00,231.71,224.45,3.793,3.6746,0.8738,236.1
30/10/1990 14:00,201.64,195.26,3.3,3.1929,0.8724,205.5
30/10/1990 15:00,122.05,117.92,1.9754,1.8958,0.8559,125.4
30/10/1990 16:00,54.347,52.507,0.8522,0.7908,0.8017,56.394
30/10/1990 17:00,0,0,0,-0.0055,1,3.4982
30/10/1990 18:00,0,0,0,-0.0055,1,0
30/10/1990 19:00,0,0,0,-0.0055,1,0
30/10/1990 20:00,0,0,0,-0.0055,1,0
30/10/1990 21:00,0,0,0,-0.0055,1,0
30/10/1990 22:00,0,0,0,-0.0055,1,0
30/10/1990 23:00,0,0,0,-0.0055,1,0
31/10/1990 0:00,0,0,0,-0.0055,1,0
31/10/1990 1:00,0,0,0,-0.0055,1,0
31/10/1990 2:00,0,0,0,-0.0055,1,0
31/10/1990 3:00,0,0,0,-0.0055,1,0
31/10/1990 4:00,0,0,0,-0.0055,1,0
31/10/1990 5:00,0,0,0,-0.0055,1,0
31/10/1990 6:00,0,0,0,-0.0055,1,6.1991
31/10/1990 7:00,90.781,87.405,1.465,1.3959,0.8472,92.694
31/10/1990 8:00,189.02,182.88,3.1095,3.0073,0.8766,191.39
31/10/1990 9:00,283.06,274.74,4.6527,4.5139,0.8786,285.1
31/10/1990 10:00,340.03,330.46,5.5601,5.3985,0.8748,341.9
31/10/1990 11:00,397.33,386.43,6.4513,6.2675,0.8691,398.6
31/10/1990 12:00,380.48,369.89,6.1831,6.0058,0.8697,382.3
31/10/1990 13:00,326.62,317.24,5.3197,5.163,0.8709,329.2
31/10/1990 14:00,247.68,240.12,4.0427,3.9177,0.8715,250.89
31/10/1990 15:00,162.49,157.12,2.6432,2.5496,0.8645,165.7
31/10/1990 16:00,73.424,70.825,1.1643,1.0997,0.8252,75.594
31/10/1990 17:00,0,0,0,-0.0055,1,3.905
31/10/1990 18:00,0,0,0,-0.0055,1,0
31/10/1990 19:00,0,0,0,-0.0055,1,0
31/10/1990 20:00,0,0,0,-0.0055,1,0
31/10/1990 21:00,0,0,0,-0.0055,1,0
31/10/1990 22:00,0,0,0,-0.0055,1,0
31/10/1990 23:00,0,0,0,-0.0055,1,0
1/11/1990 0:00,0,0,0,-0.0055,1,0
1/11/1990 1:00,0,0,0,-0.0055,1,0
1/11/1990 2:00,0,0,0,-0.0055,1,0
1/11/1990 3:00,0,0,0,-0.0055,1,0
1/11/1990 4:00,0,0,0,-0.0055,1,0
1/11/1990 5:00,0,0,0,-0.0055,1,0
1/11/1990 6:00,0,0,0,-0.0055,1,7.2079
1/11/1990 7:00,98.812,95.062,1.6031,1.5318,0.8541,100.5
1/11/1990 8:00,159.15,153.87,2.6204,2.5288,0.8755,162.3
1/11/1990 9:00,292.64,284.1,4.8258,4.6834,0.8818,294.3
1/11/1990 10:00,398.88,389.58,6.5352,6.3505,0.8772,390.4
1/11/1990 11:00,301.56,292.68,4.9455,4.7993,0.8769,304.9
1/11/1990 12:00,311.24,302.12,5.0969,4.9467,0.8757,314.5
1/11/1990 13:00,322.62,313.33,5.2771,5.1223,0.8748,325.2
1/11/1990 14:00,295.43,286.82,4.8374,4.6934,0.8753,297.1
1/11/1990 15:00,180.37,174.49,2.9484,2.8488,0.8702,183.09
1/11/1990 16:00,73.947,71.324,1.1771,1.1125,0.8289,76.098
1/11/1990 17:00,0,0,0,-0.0055,1,3.4006
1/11/1990 18:00,0,0,0,-0.0055,1,0
1/11/1990 19:00,0,0,0,-0.0055,1,0
1/11/1990 20:00,0,0,0,-0.0055,1,0
1/11/1990 21:00,0,0,0,-0.0055,1,0
1/11/1990 22:00,0,0,0,-0.0055,1,0
1/11/1990 23:00,0,0,0,-0.0055,1,0
2/11/1990 0:00,0,0,0,-0.0055,1,0
2/11/1990 1:00,0,0,0,-0.0055,1,0
2/11/1990 2:00,0,0,0,-0.0055,1,0
2/11/1990 3:00,0,0,0,-0.0055,1,0
2/11/1990 4:00,0,0,0,-0.0055,1,0
2/11/1990 5:00,0,0,0,-0.0055,1,0
2/11/1990 6:00,12.564,12.381,0.1832,0.1054,0.4623,13.505
2/11/1990 7:00,233.87,218.61,3.764,3.6491,0.8597,203.5
2/11/1990 8:00,460.05,449.87,7.5546,7.3467,0.8799,406
2/11/1990 9:00,684.44,678.32,10.92,10.608,0.8539,609.7
2/11/1990 10:00,805.44,800.55,12.519,12.153,0.8314,727.3
2/11/1990 11:00,882.92,877.94,13.444,13.048,0.8142,800.7
2/11/1990 12:00,913.26,908.16,13.761,13.353,0.8056,828.41
2/11/1990 13:00,878,873.88,13.303,12.912,0.8103,788.71
2/11/1990 14:00,707.17,701.33,11.041,10.72,0.8352,628.89
2/11/1990 15:00,510.37,500.22,8.1537,7.9244,0.8555,444.79
2/11/1990 16:00,242.69,227.46,3.8184,3.6985,0.8396,211.7
2/11/1990 17:00,12.474,12.283,0.1764,0.0985,0.4349,13.407
2/11/1990 18:00,0,0,0,-0.0055,1,0
2/11/1990 19:00,0,0,0,-0.0055,1,0
2/11/1990 20:00,0,0,0,-0.0055,1,0
2/11/1990 21:00,0,0,0,-0.0055,1,0
2/11/1990 22:00,0,0,0,-0.0055,1,0
2/11/1990 23:00,0,0,0,-0.0055,1,0
3/11/1990 0:00,0,0,0,-0.0055,1,0
3/11/1990 1:00,0,0,0,-0.0055,1,0
3/11/1990 2:00,0,0,0,-0.0055,1,0
3/11/1990 3:00,0,0,0,-0.0055,1,0
3/11/1990 4:00,0,0,0,-0.0055,1,0
3/11/1990 5:00,0,0,0,-0.0055,1,0
3/11/1990 6:00,12.345,12.168,0.1787,0.1007,0.4496,13.293
3/11/1990 7:00,203.65,190.8,3.2704,3.1659,0.8565,178.6
3/11/1990 8:00,399.33,389.7,6.57,6.3856,0.881,361
3/11/1990 9:00,594.56,586.33,9.5651,9.2973,0.8616,544.91
3/11/1990 10:00,990.64,986.89,14.767,14.322,0.7965,885.6
3/11/1990 11:00,1058,1054.9,15.428,14.959,0.779,949.4
3/11/1990 12:00,675.17,667.45,10.565,10.259,0.8372,626.19
3/11/1990 13:00,564.08,555.15,8.9522,8.6997,0.8497,532.7
3/11/1990 14:00,457.91,449.24,7.364,7.1549,0.8609,432.3
3/11/1990 15:00,159.49,154.21,2.5778,2.485,0.8584,162.59
3/11/1990 16:00,45.899,44.376,0.71,0.6446,0.7738,47.803
3/11/1990 17:00,0,0,0,-0.0055,1,3.6934
3/11/1990 18:00,0,0,0,-0.0055,1,0
3/11/1990 19:00,0,0,0,-0.0055,1,0
3/11/1990 20:00,0,0,0,-0.0055,1,0
3/11/1990 21:00,0,0,0,-0.0055,1,0
3/11/1990 22:00,0,0,0,-0.0055,1,0
3/11/1990 23:00,0,0,0,-0.0055,1,0
4/11/1990 0:00,0,0,0,-0.0055,1,0
4/11/1990 1:00,0,0,0,-0.0055,1,0
4/11/1990 2:00,0,0,0,-0.0055,1,0
4/11/1990 3:00,0,0,0,-0.0055,1,0
4/11/1990 4:00,0,0,0,-0.0055,1,0
4/11/1990 5:00,0,0,0,-0.0055,1,0
4/11/1990 6:00,13.711,13.475,0.2004,0.1229,0.494,14.692
4/11/1990 7:00,111.59,107.05,1.8192,1.7443,0.8612,111.89
4/11/1990 8:00,306.12,297.52,5.0704,4.9228,0.886,292.21
4/11/1990 9:00,389.71,380.88,6.4172,6.2362,0.8817,376.29
4/11/1990 10:00,691.21,683.45,10.945,10.63,0.8473,637.31
4/11/1990 11:00,648.25,639.01,10.27,9.977,0.848,609.91
4/11/1990 12:00,748.93,741.13,11.65,11.311,0.8321,691.8
4/11/1990 13:00,645.4,637.69,10.193,9.9002,0.8452,596.79
4/11/1990 14:00,663.78,656.75,10.447,10.146,0.8421,596
4/11/1990 15:00,458.83,448.94,7.3797,7.1709,0.8611,405.3
4/11/1990 16:00,297.38,277.1,4.6422,4.5018,0.8341,249.2
4/11/1990 17:00,30.362,28.967,0.451,0.3792,0.6881,30.703
4/11/1990 18:00,0,0,0,-0.0055,1,0
4/11/1990 19:00,0,0,0,-0.0055,1,0
4/11/1990 20:00,0,0,0,-0.0055,1,0
4/11/1990 21:00,0,0,0,-0.0055,1,0
4/11/1990 22:00,0,0,0,-0.0055,1,0
4/11/1990 23:00,0,0,0,-0.0055,1,0
5/11/1990 0:00,0,0,0,-0.0055,1,0
5/11/1990 1:00,0,0,0,-0.0055,1,0
5/11/1990 2:00,0,0,0,-0.0055,1,0
5/11/1990 3:00,0,0,0,-0.0055,1,0
5/11/1990 4:00,0,0,0,-0.0055,1,0
5/11/1990 5:00,0,0,0,-0.0055,1,0
5/11/1990 6:00,11.764,11.607,0.169,0.0909,0.4255,12.707
5/11/1990 7:00,244.33,226.82,3.8743,3.7556,0.8469,202.6
5/11/1990 8:00,430.86,420.65,7.0326,6.8357,0.8741,385.6
5/11/1990 9:00,618.43,611.25,9.8749,9.595,0.8548,556.2
5/11/1990 10:00,692.29,684.66,10.863,10.548,0.8394,637
5/11/1990 11:00,734.24,726.35,11.388,11.057,0.8297,678.2
5/11/1990 12:00,781.16,773.62,11.978,11.629,0.8202,718.9
5/11/1990 13:00,814.96,809.79,12.413,12.05,0.8147,733.79
5/11/1990 14:00,688.2,682.14,10.707,10.397,0.8324,610.1
5/11/1990 15:00,534.87,524.55,8.4604,8.221,0.8468,459.21
5/11/1990 16:00,276.2,257.5,4.288,4.1553,0.8289,231.3
5/11/1990 17:00,18.022,17.56,0.2603,0.184,0.5627,19.004
5/11/1990 18:00,0,0,0,-0.0055,1,0
5/11/1990 19:00,0,0,0,-0.0055,1,0
5/11/1990 20:00,0,0,0,-0.0055,1,0
5/11/1990 21:00,0,0,0,-0.0055,1,0
5/11/1990 22:00,0,0,0,-0.0055,1,0
5/11/1990 23:00,0,0,0,-0.0055,1,0
6/11/1990 0:00,0,0,0,-0.0055,1,0
6/11/1990 1:00,0,0,0,-0.0055,1,0
6/11/1990 2:00,0,0,0,-0.0055,1,0
6/11/1990 3:00,0,0,0,-0.0055,1,0
6/11/1990 4:00,0,0,0,-0.0055,1,0
6/11/1990 5:00,0,0,0,-0.0055,1,0
6/11/1990 6:00,0,0,0,-0.0055,1,2.9938
6/11/1990 7:00,51.718,49.971,0.8118,0.7495,0.7984,53.693
6/11/1990 8:00,114.83,110.93,1.8602,1.7833,0.8557,118
6/11/1990 9:00,168.95,163.45,2.7591,2.6634,0.8686,172.79
6/11/1990 10:00,215.97,209.13,3.5304,3.4182,0.872,220.21
6/11/1990 11:00,231.59,224.31,3.7807,3.6622,0.8713,235.89
6/11/1990 12:00,240.13,232.63,3.9158,3.7938,0.8705,244.4
6/11/1990 13:00,218.06,211.16,3.5525,3.4394,0.869,222.31
6/11/1990 14:00,173.29,167.67,2.8161,2.7186,0.8644,177.11
6/11/1990 15:00,116.4,112.46,1.8753,1.7976,0.8509,119.61
6/11/1990 16:00,57.246,55.288,0.8966,0.8361,0.8047,59.307
6/11/1990 17:00,0,0,0,-0.0055,1,4.3931
6/11/1990 18:00,0,0,0,-0.0055,1,0
6/11/1990 19:00,0,0,0,-0.0055,1,0
6/11/1990 20:00,0,0,0,-0.0055,1,0
6/11/1990 21:00,0,0,0,-0.0055,1,0
6/11/1990 22:00,0,0,0,-0.0055,1,0
6/11/1990 23:00,0,0,0,-0.0055,1,0
7/11/1990 0:00,0,0,0,-0.0055,1,0
7/11/1990 1:00,0,0,0,-0.0055,1,0
7/11/1990 2:00,0,0,0,-0.0055,1,0
7/11/1990 3:00,0,0,0,-0.0055,1,0
7/11/1990 4:00,0,0,0,-0.0055,1,0
7/11/1990 5:00,0,0,0,-0.0055,1,0
7/11/1990 6:00,0,0,0,-0.0055,1,6.3944
7/11/1990 7:00,78.858,75.974,1.2703,1.2047,0.8417,80.703
7/11/1990 8:00,141.68,136.93,2.3276,2.242,0.8719,144.79
7/11/1990 9:00,233.29,226.11,3.8535,3.7349,0.8821,236.2
7/11/1990 10:00,213.64,206.95,3.5228,3.412,0.8799,217.51
7/11/1990 11:00,352.91,342.99,5.788,5.6217,0.8777,354.39
7/11/1990 12:00,300.45,291.61,4.9354,4.7898,0.8783,303.4
7/11/1990 13:00,324.81,315.5,5.3256,5.17,0.877,326.7
7/11/1990 14:00,282.24,273.95,4.6351,4.4966,0.8778,283.7
7/11/1990 15:00,137.9,133.28,2.2481,2.1634,0.8644,141.1
7/11/1990 16:00,67.315,64.952,1.0703,1.0077,0.8248,69.395
7/11/1990 17:00,0,0,0,-0.0055,1,2.6033
7/11/1990 18:00,0,0,0,-0.0055,1,0
7/11/1990 19:00,0,0,0,-0.0055,1,0
7/11/1990 20:00,0,0,0,-0.0055,1,0
7/11/1990 21:00,0,0,0,-0.0055,1,0
7/11/1990 22:00,0,0,0,-0.0055,1,0
7/11/1990 23:00,0,0,0,-0.0055,1,0
8/11/1990 0:00,0,0,0,-0.0055,1,0
8/11/1990 1:00,0,0,0,-0.0055,1,0
8/11/1990 2:00,0,0,0,-0.0055,1,0
8/11/1990 3:00,0,0,0,-0.0055,1,0
8/11/1990 4:00,0,0,0,-0.0055,1,0
8/11/1990 5:00,0,0,0,-0.0055,1,0
8/11/1990 6:00,0,0,0,-0.0055,1,6.9964
8/11/1990 7:00,125,119.61,2.0057,1.9256,0.8488,123.59
8/11/1990 8:00,227.35,220.16,3.7066,3.5898,0.8699,226.8
8/11/1990 9:00,374.71,366.02,6.0784,5.9022,0.8678,361.7
8/11/1990 10:00,480.86,471.18,7.6906,7.4727,0.8562,462.49
8/11/1990 11:00,541.68,531.37,8.5628,8.3208,0.8463,520.21
8/11/1990 12:00,510.86,500.73,8.0851,7.855,0.8472,492.2
8/11/1990 13:00,351.95,342.19,5.6297,5.4622,0.8551,352.41
8/11/1990 14:00,204.23,197.83,3.2804,3.1712,0.8555,207.5
8/11/1990 15:00,182.66,176.72,2.932,2.8305,0.8538,184.8
8/11/1990 16:00,87.182,83.973,1.3698,1.3005,0.8219,89.001
8/11/1990 17:00,0,0,0,-0.0055,1,3.2053
8/11/1990 18:00,0,0,0,-0.0055,1,0
8/11/1990 19:00,0,0,0,-0.0055,1,0
8/11/1990 20:00,0,0,0,-0.0055,1,0
8/11/1990 21:00,0,0,0,-0.0055,1,0
8/11/1990 22:00,0,0,0,-0.0055,1,0
8/11/1990 23:00,0,0,0,-0.0055,1,0
9/11/1990 0:00,0,0,0,-0.0055,1,0
9/11/1990 1:00,0,0,0,-0.0055,1,0
9/11/1990 2:00,0,0,0,-0.0055,1,0
9/11/1990 3:00,0,0,0,-0.0055,1,0
9/11/1990 4:00,0,0,0,-0.0055,1,0
9/11/1990 5:00,0,0,0,-0.0055,1,0
9/11/1990 6:00,10.272,10.167,0.1444,0.0658,0.3527,11.194
9/11/1990 7:00,242.48,224.73,3.8166,3.6983,0.8403,197.61
9/11/1990 8:00,482.87,472.15,7.7953,7.5778,0.8646,415.99
9/11/1990 9:00,653.43,646.76,10.325,10.028,0.8455,579.69
9/11/1990 10:00,798.05,792.7,12.241,11.884,0.8204,714.49
9/11/1990 11:00,899.88,894.86,13.457,13.06,0.7996,808.39
9/11/1990 12:00,935.96,931.91,13.844,13.433,0.7908,836.1
9/11/1990 13:00,859.16,854.91,12.884,12.506,0.802,763.5
9/11/1990 14:00,702.38,696.59,10.83,10.516,0.8249,616.59
9/11/1990 15:00,531.16,520.79,8.3537,8.1155,0.8418,451.5
9/11/1990 16:00,287.16,267.63,4.4292,4.2921,0.8235,237.7
9/11/1990 17:00,15.561,15.231,0.221,0.144,0.5099,16.596
9/11/1990 18:00,0,0,0,-0.0055,1,0
9/11/1990 19:00,0,0,0,-0.0055,1,0
9/11/1990 20:00,0,0,0,-0.0055,1,0
9/11/1990 21:00,0,0,0,-0.0055,1,0
9/11/1990 22:00,0,0,0,-0.0055,1,0
9/11/1990 23:00,0,0,0,-0.0055,1,0
10/11/1990 0:00,0,0,0,-0.0055,1,0
10/11/1990 1:00,0,0,0,-0.0055,1,0
10/11/1990 2:00,0,0,0,-0.0055,1,0
10/11/1990 3:00,0,0,0,-0.0055,1,0
10/11/1990 4:00,0,0,0,-0.0055,1,0
10/11/1990 5:00,0,0,0,-0.0055,1,0
10/11/1990 6:00,0,0,0,-0.0055,1,7.5984
10/11/1990 7:00,107.39,103.04,1.7143,1.6397,0.8413,107.6
10/11/1990 8:00,199.7,193.26,3.2444,3.1377,0.8656,200.6
10/11/1990 9:00,338.34,329.87,5.4873,5.3252,0.8672,329.3
10/11/1990 10:00,416.25,406.73,6.6892,6.4967,0.8599,404.51
10/11/1990 11:00,497.55,487.5,7.907,7.6823,0.8507,479.5
10/11/1990 12:00,464.11,453.94,7.3816,7.1702,0.8512,450.31
10/11/1990 13:00,371.62,361.43,5.9366,5.7616,0.8542,371.3
10/11/1990 14:00,304.86,296.13,4.8906,4.7417,0.8569,304.9
10/11/1990 15:00,161.94,156.59,2.5907,2.4964,0.8494,164.69
10/11/1990 16:00,79.887,76.99,1.2499,1.1827,0.8157,81.793
10/11/1990 17:00,0,0,0,-0.0055,1,3.6934
10/11/1990 18:00,0,0,0,-0.0055,1,0
10/11/1990 19:00,0,0,0,-0.0055,1,0
10/11/1990 20:00,0,0,0,-0.0055,1,0
10/11/1990 21:00,0,0,0,-0.0055,1,0
10/11/1990 22:00,0,0,0,-0.0055,1,0
10/11/1990 23:00,0,0,0,-0.0055,1,0
11/11/1990 0:00,0,0,0,-0.0055,1,0
11/11/1990 1:00,0,0,0,-0.0055,1,0
11/11/1990 2:00,0,0,0,-0.0055,1,0
11/11/1990 3:00,0,0,0,-0.0055,1,0
11/11/1990 4:00,0,0,0,-0.0055,1,0
11/11/1990 5:00,0,0,0,-0.0055,1,0
11/11/1990 6:00,9.1556,9.0801,0.1265,0.0475,0.2858,10.006
11/11/1990 7:00,245.57,227.3,3.8513,3.7319,0.8373,198.1
11/11/1990 8:00,488.07,477.21,7.8566,7.6369,0.8621,415.41
11/11/1990 9:00,705.92,700.03,11.041,10.72,0.8367,616.69
11/11/1990 10:00,864.7,860.64,13.065,12.682,0.8081,764.2
11/11/1990 11:00,960.16,956.92,14.146,13.724,0.7875,852
11/11/1990 12:00,969.52,966.47,14.196,13.772,0.7826,859.79
11/11/1990 13:00,908.94,905.57,13.448,13.051,0.7911,802.7
11/11/1990 14:00,756.72,751.47,11.514,11.179,0.814,658.8
11/11/1990 15:00,542.3,531.69,8.4804,8.2377,0.8369,458.7
11/11/1990 16:00,277.68,258.99,4.2709,4.1371,0.8209,229.6
11/11/1990 17:00,13.771,13.523,0.1927,0.1151,0.4606,14.806
11/11/1990 18:00,0,0,0,-0.0055,1,0
11/11/1990 19:00,0,0,0,-0.0055,1,0
11/11/1990 20:00,0,0,0,-0.0055,1,0
11/11/1990 21:00,0,0,0,-0.0055,1,0
11/11/1990 22:00,0,0,0,-0.0055,1,0
11/11/1990 23:00,0,0,0,-0.0055,1,0
12/11/1990 0:00,0,0,0,-0.0055,1,0
12/11/1990 1:00,0,0,0,-0.0055,1,0
12/11/1990 2:00,0,0,0,-0.0055,1,0
12/11/1990 3:00,0,0,0,-0.0055,1,0
12/11/1990 4:00,0,0,0,-0.0055,1,0
12/11/1990 5:00,0,0,0,-0.0055,1,0
12/11/1990 6:00,8.1087,8.0617,0.1099,0.0306,0.2077,8.9001
12/11/1990 7:00,205.64,192.23,3.249,3.143,0.8421,175.9
12/11/1990 8:00,197.39,191.03,3.2209,3.1152,0.8695,197.8
12/11/1990 9:00,270.18,262.19,4.4072,4.2731,0.8714,271.4
12/11/1990 10:00,465.06,455.67,7.4908,7.2795,0.8624,446.21
12/11/1990 11:00,237.19,230.01,3.8544,3.7332,0.8672,240.3
12/11/1990 12:00,461.04,451.52,7.4093,7.1994,0.8604,444.79
12/11/1990 13:00,947.43,942.89,14.074,13.655,0.7941,838.4
12/11/1990 14:00,726.78,720.68,11.232,10.905,0.8267,635.6
12/11/1990 15:00,568.67,557.7,8.9343,8.6806,0.841,478.5
12/11/1990 16:00,292.65,272.56,4.5209,4.3818,0.8249,239.29
12/11/1990 17:00,18.408,17.909,0.2646,0.1885,0.5641,19.395
12/11/1990 18:00,0,0,0,-0.0055,1,0
12/11/1990 19:00,0,0,0,-0.0055,1,0
12/11/1990 20:00,0,0,0,-0.0055,1,0
12/11/1990 21:00,0,0,0,-0.0055,1,0
12/11/1990 22:00,0,0,0,-0.0055,1,0
12/11/1990 23:00,0,0,0,-0.0055,1,0
13/11/1990 0:00,0,0,0,-0.0055,1,0
13/11/1990 1:00,0,0,0,-0.0055,1,0
13/11/1990 2:00,0,0,0,-0.0055,1,0
13/11/1990 3:00,0,0,0,-0.0055,1,0
13/11/1990 4:00,0,0,0,-0.0055,1,0
13/11/1990 5:00,0,0,0,-0.0055,1,0
13/11/1990 6:00,0,0,0,-0.0055,1,7.5008
13/11/1990 7:00,155.79,147.52,2.499,2.4094,0.8521,144.7
13/11/1990 8:00,314.61,305.63,5.1517,5.0001,0.8756,296.7
13/11/1990 9:00,371.01,362.48,6.0589,5.8844,0.8739,356.51
13/11/1990 10:00,569.22,560.4,9.0854,8.8303,0.8547,531.3
13/11/1990 11:00,656.43,647.31,10.302,10.004,0.8397,612.01
13/11/1990 12:00,668.26,658.81,10.431,10.129,0.8351,623.8
13/11/1990 13:00,638.15,629.04,9.9912,9.7029,0.8377,593.2
13/11/1990 14:00,532.31,523.38,8.4503,8.2114,0.8499,492.11
13/11/1990 15:00,288.18,280.07,4.6544,4.5123,0.8627,274.31
13/11/1990 16:00,90.219,86.86,1.4241,1.354,0.8269,91.799
13/11/1990 17:00,0,0,0,-0.0055,1,3.4982
13/11/1990 18:00,0,0,0,-0.0055,1,0
13/11/1990 19:00,0,0,0,-0.0055,1,0
13/11/1990 20:00,0,0,0,-0.0055,1,0
13/11/1990 21:00,0,0,0,-0.0055,1,0
13/11/1990 22:00,0,0,0,-0.0055,1,0
13/11/1990 23:00,0,0,0,-0.0055,1,0
14/11/1990 0:00,0,0,0,-0.0055,1,0
14/11/1990 1:00,0,0,0,-0.0055,1,0
14/11/1990 2:00,0,0,0,-0.0055,1,0
14/11/1990 3:00,0,0,0,-0.0055,1,0
14/11/1990 4:00,0,0,0,-0.0055,1,0
14/11/1990 5:00,0,0,0,-0.0055,1,0
14/11/1990 6:00,10.408,10.284,0.1466,0.068,0.3599,11.308
14/11/1990 7:00,290.5,266.95,4.534,4.3986,0.8342,223.3
14/11/1990 8:00,500.3,488.67,8.0642,7.8402,0.8634,427.5
14/11/1990 9:00,528.38,519.49,8.4977,8.2611,0.8614,487.31
14/11/1990 10:00,1027.2,1021.7,15.043,14.588,0.7825,908.3
14/11/1990 11:00,859.37,853.52,12.982,12.602,0.8079,771.1
14/11/1990 12:00,546.46,537.44,8.6583,8.4138,0.8483,514.3
14/11/1990 13:00,538.05,529.25,8.535,8.2937,0.8493,504
14/11/1990 14:00,343.76,335.71,5.5558,5.3911,0.8641,331.3
14/11/1990 15:00,99.674,96.271,1.5851,1.5121,0.8359,102.7
14/11/1990 16:00,18.521,17.954,0.2672,0.1911,0.5686,19.606
14/11/1990 17:00,0,0,0,-0.0055,1,3.5958
14/11/1990 18:00,0,0,0,-0.0055,1,0
14/11/1990 19:00,0,0,0,-0.0055,1,0
14/11/1990 20:00,0,0,0,-0.0055,1,0
14/11/1990 21:00,0,0,0,-0.0055,1,0
14/11/1990 22:00,0,0,0,-0.0055,1,0
14/11/1990 23:00,0,0,0,-0.0055,1,0
15/11/1990 0:00,0,0,0,-0.0055,1,0
15/11/1990 1:00,0,0,0,-0.0055,1,0
15/11/1990 2:00,0,0,0,-0.0055,1,0
15/11/1990 3:00,0,0,0,-0.0055,1,0
15/11/1990 4:00,0,0,0,-0.0055,1,0
15/11/1990 5:00,0,0,0,-0.0055,1,0
15/11/1990 6:00,7.2642,7.2309,0.0981,0.0185,0.1403,8.0052
15/11/1990 7:00,219.56,203.58,3.4865,3.3773,0.8475,177.59
15/11/1990 8:00,428.79,418.4,7.018,6.8221,0.8766,369.7
15/11/1990 9:00,541.54,533.54,8.7633,8.5214,0.867,490.3
15/11/1990 10:00,702.82,695.34,11.057,10.736,0.8416,637.6
15/11/1990 11:00,799.32,793.29,12.322,11.962,0.8245,718.3
15/11/1990 12:00,823.12,817.48,12.588,12.22,0.818,737.6
15/11/1990 13:00,830.26,825.55,12.657,12.286,0.8153,733.5
15/11/1990 14:00,702.12,696.42,10.938,10.621,0.8334,609.91
15/11/1990 15:00,537.04,526.49,8.5154,8.2754,0.849,450.1
15/11/1990 16:00,291.24,269.8,4.5031,4.3655,0.8259,226.89
15/11/1990 17:00,15.877,15.513,0.2277,0.1508,0.5232,16.905
15/11/1990 18:00,0,0,0,-0.0055,1,0
15/11/1990 19:00,0,0,0,-0.0055,1,0
15/11/1990 20:00,0,0,0,-0.0055,1,0
15/11/1990 21:00,0,0,0,-0.0055,1,0
15/11/1990 22:00,0,0,0,-0.0055,1,0
15/11/1990 23:00,0,0,0,-0.0055,1,0
16/11/1990 0:00,0,0,0,-0.0055,1,0
16/11/1990 1:00,0,0,0,-0.0055,1,0
16/11/1990 2:00,0,0,0,-0.0055,1,0
16/11/1990 3:00,0,0,0,-0.0055,1,0
16/11/1990 4:00,0,0,0,-0.0055,1,0
16/11/1990 5:00,0,0,0,-0.0055,1,0
16/11/1990 6:00,0,0,0,-0.0055,1,6.8012
16/11/1990 7:00,130.62,123.88,2.0982,2.0171,0.8508,122.19
16/11/1990 8:00,434.2,423.21,7.0587,6.8606,0.8706,381.4
16/11/1990 9:00,492.98,484.4,7.9728,7.7503,0.8662,454.99
16/11/1990 10:00,508.23,499.5,8.1743,7.9455,0.8614,476.5
16/11/1990 11:00,819.56,813.76,12.532,12.165,0.8178,734.2
16/11/1990 12:00,722.94,715.17,11.188,10.863,0.8279,660.39
16/11/1990 13:00,674.87,667.19,10.508,10.203,0.833,614.3
16/11/1990 14:00,613.95,606.85,9.6482,9.3707,0.8409,543.99
16/11/1990 15:00,427.87,417.86,6.8374,6.6404,0.8551,378
16/11/1990 16:00,169.02,159.81,2.6562,2.561,0.8348,151.9
16/11/1990 17:00,0,0,0,-0.0055,1,3.6934
16/11/1990 18:00,0,0,0,-0.0055,1,0
16/11/1990 19:00,0,0,0,-0.0055,1,0
16/11/1990 20:00,0,0,0,-0.0055,1,0
16/11/1990 21:00,0,0,0,-0.0055,1,0
16/11/1990 22:00,0,0,0,-0.0055,1,0
16/11/1990 23:00,0,0,0,-0.0055,1,0
17/11/1990 0:00,0,0,0,-0.0055,1,0
17/11/1990 1:00,0,0,0,-0.0055,1,0
17/11/1990 2:00,0,0,0,-0.0055,1,0
17/11/1990 3:00,0,0,0,-0.0055,1,0
17/11/1990 4:00,0,0,0,-0.0055,1,0
17/11/1990 5:00,0,0,0,-0.0055,1,0
17/11/1990 6:00,7.5825,7.4896,0.1025,0.023,0.1671,8.2004
17/11/1990 7:00,219.38,203.09,3.4881,3.3793,0.8487,175.59
17/11/1990 8:00,468.79,457.59,7.6585,7.4474,0.8753,398.19
17/11/1990 9:00,649.87,643.35,10.402,10.107,0.8569,568.3
17/11/1990 10:00,806.35,801.79,12.516,12.15,0.8302,708.51
17/11/1990 11:00,853.69,848.84,13.063,12.68,0.8184,759.3
17/11/1990 12:00,874.01,868.89,13.268,12.879,0.8119,778.41
17/11/1990 13:00,781.89,776.41,12.06,11.708,0.825,693.9
17/11/1990 14:00,709.24,703.38,11.071,10.75,0.8351,614.8
17/11/1990 15:00,496.8,486.43,7.9455,7.7217,0.8564,422.19
17/11/1990 16:00,250.02,232.77,3.9066,3.7845,0.834,200.5
